date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:43:45	1/1	---MC-	400	error ('Bad%20Request')	text/html	date:Tue,%2029%20Jun%202021%2005:43:43%20GMT	https://roktobondhu.com/blog/wp-admin/admin-ajax.php	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-admin/admin-ajax.php	(from https://roktobondhu.com/blog/)
11:43:45	10584/10584	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2029%20Jun%202021%2005:43:43%20GMT	https://roktobondhu.com/blog/%e0%a6%ad%e0%a7%81%e0%a6%b2-%e0%a6%b8%e0%a7%8d%e0%a6%95%e0%a7%8d%e0%a6%b0%e0%a6%bf%e0%a6%a8%e0%a6%bf%e0%a6%82-%e0%a6%b0%e0%a6%bf%e0%a6%aa%e0%a7%8b%e0%a6%b0%e0%a7%8d%e0%a6%9f/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/%e0%a6%ad%e0%a7%81%e0%a6%b2-%e0%a6%b8%e0%a7%8d%e0%a6%95%e0%a7%8d%e0%a6%b0%e0%a6%bf%e0%a6%a8%e0%a6%bf%e0%a6%82-%e0%a6%b0%e0%a6%bf%e0%a6%aa%e0%a7%8b%e0%a6%b0%e0%a7%8d%e0%a6%9f/index.html	(from https://roktobondhu.com/blog/)
11:43:45	934/934	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Apr%202021%2019:08:18%20GMT	https://roktobondhu.com/blog/wp-content/plugins/super-socializer/images/logo.png	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/plugins/super-socializer/images/logo.png	(from https://roktobondhu.com/blog/)
11:43:46	140421/140421	---M-Z	200	added ('OK')	text/css	date:Sat,%2020%20Apr%202019%2010:18:02%20GMT	https://roktobondhu.com/blog/wp-content/themes/roktobondhu/assets/css/bootstrap.min.css?ver=5.7.2	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/themes/roktobondhu/assets/css/bootstrap.min9f31.css	(from https://roktobondhu.com/blog/)
11:43:47	51709/51709	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2005:43:45%20GMT	https://roktobondhu.com/blog/page/2/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/page/2/index.html	(from https://roktobondhu.com/blog/)
11:43:47	53592/53592	---MCZ	200	added ('OK')	text/css	etag:W/%22dc93d584e41f8417f6b7163320d34329%22	https://use.fontawesome.com/releases/v5.6.3/css/all.css?ver=5.7.2	C:/My%20Web%20Sites/https___roktobondhu.com_/use.fontawesome.com/releases/v5.6.3/css/all9f31.css	(from https://roktobondhu.com/blog/)
11:43:47	7719/7719	---M-Z	200	added ('OK')	text/css	date:Sat,%2020%20Apr%202019%2010:18:02%20GMT	https://roktobondhu.com/blog/wp-content/themes/roktobondhu/assets/css/normalize.css?ver=5.7.2	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/themes/roktobondhu/assets/css/normalize9f31.css	(from https://roktobondhu.com/blog/)
11:43:47	9879/9879	---M-Z	200	added ('OK')	text/css	date:Wed,%2028%20Apr%202021%2022:53:58%20GMT	https://roktobondhu.com/blog/wp-content/themes/roktobondhu/assets/css/style.css?ver=5.7.2	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/themes/roktobondhu/assets/css/style9f31.css	(from https://roktobondhu.com/blog/)
11:43:47	488/488	---M-Z	200	added ('OK')	text/css	date:Sat,%2011%20Jul%202020%2020:21:24%20GMT	https://roktobondhu.com/blog/wp-content/themes/roktobondhu/style.css?ver=5.7.2	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/themes/roktobondhu/style9f31.css	(from https://roktobondhu.com/blog/)
11:43:47	1634/1634	---M-Z	200	added ('OK')	text/css	date:Wed,%2028%20Apr%202021%2022:55:56%20GMT	https://roktobondhu.com/blog/wp-content/themes/roktobondhu/assets/css/responsive.css?ver=5.7.2	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/themes/roktobondhu/assets/css/responsive9f31.css	(from https://roktobondhu.com/blog/)
11:43:48	75194/75194	---M-Z	200	added ('OK')	text/css	date:Wed,%2028%20Apr%202021%2019:08:20%20GMT	https://roktobondhu.com/blog/wp-content/plugins/super-socializer/css/front.css?ver=7.13.16	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/plugins/super-socializer/css/front76d9.css	(from https://roktobondhu.com/blog/)
11:43:49	103422/103422	---M-Z	200	added ('OK')	text/css	date:Wed,%2028%20Apr%202021%2019:08:20%20GMT	https://roktobondhu.com/blog/wp-content/plugins/super-socializer/css/share-svg.css?ver=7.13.16	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/plugins/super-socializer/css/share-svg76d9.css	(from https://roktobondhu.com/blog/)
11:43:49	89496/89496	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2021%20Mar%202021%2017:48:13%20GMT	https://roktobondhu.com/blog/wp-includes/js/jquery/jquery.min.js?ver=3.5.1	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-includes/js/jquery/jquery.min9d52.js	(from https://roktobondhu.com/blog/)
11:43:49	11224/11224	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2021%20Mar%202021%2017:48:13%20GMT	https://roktobondhu.com/blog/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://roktobondhu.com/blog/)
11:43:50	834/834	---MCZ	200	added ('OK')	text/xml	date:Tue,%2029%20Jun%202021%2005:43:48%20GMT	https://roktobondhu.com/blog/xmlrpc.php?rsd	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/xmlrpc0db0.php	(from https://roktobondhu.com/blog/)
11:43:51	1045/1045	---MCZ	200	added ('OK')	application/xml	date:Thu,%2012%20Dec%202013%2000:49:12%20GMT	https://roktobondhu.com/blog/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-includes/wlwmanifest.xml	(from https://roktobondhu.com/blog/)
11:43:51	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2029%20Jun%202021%2005:43:49%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/https___roktobondhu.com_/www.googletagmanager.com/gtm.615445.delayed	(from https://roktobondhu.com/blog/)
11:43:51	131301/131301	---MCZ	200	added ('OK')	image/png	date:Mon,%2013%20Jul%202020%2009:37:24%20GMT	https://roktobondhu.com/blog/wp-content/uploads/2020/07/logo-2.png	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/uploads/2020/07/logo-2.png	(from https://roktobondhu.com/blog/)
11:43:51	111204/111204	---MCZ	200	added ('OK')	application/json	date:Tue,%2029%20Jun%202021%2005:43:49%20GMT	https://roktobondhu.com/blog/wp-json/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-json/index.html	(from https://roktobondhu.com/blog/)
11:43:51	97326/97326	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2028%20Jun%202021%2013:55:43%20GMT	https://roktobondhu.com/blog/wp-content/uploads/2021/06/20210628_194945.jpg	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/uploads/2021/06/20210628_194945.jpg	(from https://roktobondhu.com/blog/)
11:43:53	9670/9670	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2029%20Jun%202021%2005:43:51%20GMT	https://roktobondhu.com/blog/category/%e0%a6%95%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%ae%e0%a7%8d%e0%a6%aa%e0%a7%87%e0%a6%87%e0%a6%a8-%e0%a6%a8%e0%a6%bf%e0%a6%89%e0%a6%9c/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/category/%e0%a6%95%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%ae%e0%a7%8d%e0%a6%aa%e0%a7%87%e0%a6%87%e0%a6%a8-%e0%a6%a8%e0%a6%bf%e0%a6%89%e0%a6%9c/index.html	(from https://roktobondhu.com/blog/)
11:43:54	170675/170675	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Jun%202021%2010:57:50%20GMT	https://roktobondhu.com/blog/wp-content/uploads/2021/06/PicsArt_06-22-04.55.58.jpg	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/uploads/2021/06/PicsArt_06-22-04.55.58.jpg	(from https://roktobondhu.com/blog/)
11:43:55	9653/9653	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2029%20Jun%202021%2005:43:52%20GMT	https://roktobondhu.com/blog/category/%e0%a6%aa%e0%a7%8d%e0%a6%b0%e0%a6%a5%e0%a6%ae-%e0%a6%b0%e0%a6%95%e0%a7%8d%e0%a6%a4%e0%a6%a6%e0%a6%be%e0%a6%a8/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/category/%e0%a6%aa%e0%a7%8d%e0%a6%b0%e0%a6%a5%e0%a6%ae-%e0%a6%b0%e0%a6%95%e0%a7%8d%e0%a6%a4%e0%a6%a6%e0%a6%be%e0%a6%a8/index.html	(from https://roktobondhu.com/blog/)
11:43:55	8697/8697	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2029%20Jun%202021%2005:43:52%20GMT	https://roktobondhu.com/blog/category/%e0%a6%b0%e0%a6%95%e0%a7%8d%e0%a6%a4%e0%a6%a6%e0%a6%be%e0%a6%a8%e0%a7%87%e0%a6%b0-%e0%a6%85%e0%a6%ad%e0%a6%bf%e0%a6%9c%e0%a7%8d%e0%a6%9e%e0%a6%a4%e0%a6%be/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/category/%e0%a6%b0%e0%a6%95%e0%a7%8d%e0%a6%a4%e0%a6%a6%e0%a6%be%e0%a6%a8%e0%a7%87%e0%a6%b0-%e0%a6%85%e0%a6%ad%e0%a6%bf%e0%a6%9c%e0%a7%8d%e0%a6%9e%e0%a6%a4%e0%a6%be/index.html	(from https://roktobondhu.com/blog/)
11:43:55	10046/10046	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2029%20Jun%202021%2005:43:52%20GMT	https://roktobondhu.com/blog/category/%e0%a6%b0%e0%a6%95%e0%a7%8d%e0%a6%a4%e0%a6%a6%e0%a6%be%e0%a6%a8%e0%a7%87%e0%a6%b0-%e0%a6%97%e0%a6%b2%e0%a7%8d%e0%a6%aa/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/category/%e0%a6%b0%e0%a6%95%e0%a7%8d%e0%a6%a4%e0%a6%a6%e0%a6%be%e0%a6%a8%e0%a7%87%e0%a6%b0-%e0%a6%97%e0%a6%b2%e0%a7%8d%e0%a6%aa/index.html	(from https://roktobondhu.com/blog/)
11:43:57	7667/7667	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2029%20Jun%202021%2005:43:54%20GMT	https://roktobondhu.com/blog/category/%e0%a6%b0%e0%a6%95%e0%a7%8d%e0%a6%a4%e0%a6%ac%e0%a6%a8%e0%a7%8d%e0%a6%a7%e0%a7%81-%e0%a6%97%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%b2%e0%a6%be%e0%a6%b0%e0%a6%bf/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/category/%e0%a6%b0%e0%a6%95%e0%a7%8d%e0%a6%a4%e0%a6%ac%e0%a6%a8%e0%a7%8d%e0%a6%a7%e0%a7%81-%e0%a6%97%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%b2%e0%a6%be%e0%a6%b0%e0%a6%bf/index.html	(from https://roktobondhu.com/blog/)
11:43:57	10011/10011	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2029%20Jun%202021%2005:43:54%20GMT	https://roktobondhu.com/blog/category/%e0%a6%85%e0%a6%a8%e0%a7%81%e0%a6%aa%e0%a7%8d%e0%a6%b0%e0%a7%87%e0%a6%b0%e0%a6%a3%e0%a6%be/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/category/%e0%a6%85%e0%a6%a8%e0%a7%81%e0%a6%aa%e0%a7%8d%e0%a6%b0%e0%a7%87%e0%a6%b0%e0%a6%a3%e0%a6%be/index.html	(from https://roktobondhu.com/blog/)
11:43:57	7769/7769	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2029%20Jun%202021%2005:43:54%20GMT	https://roktobondhu.com/blog/category/%e0%a6%95%e0%a6%ac%e0%a6%bf%e0%a6%a4%e0%a6%be/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/category/%e0%a6%95%e0%a6%ac%e0%a6%bf%e0%a6%a4%e0%a6%be/index.html	(from https://roktobondhu.com/blog/)
11:43:57	154554/154554	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jun%202021%2001:41:19%20GMT	https://roktobondhu.com/blog/wp-content/uploads/2021/06/20210606_073300.jpg	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/uploads/2021/06/20210606_073300.jpg	(from https://roktobondhu.com/blog/)
11:43:58	9889/9889	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2029%20Jun%202021%2005:43:56%20GMT	https://roktobondhu.com/blog/category/%e0%a6%b8%e0%a6%82%e0%a6%ac%e0%a6%be%e0%a6%a6/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/category/%e0%a6%b8%e0%a6%82%e0%a6%ac%e0%a6%be%e0%a6%a6/index.html	(from https://roktobondhu.com/blog/)
11:43:58	9708/9708	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2029%20Jun%202021%2005:43:56%20GMT	https://roktobondhu.com/blog/category/%e0%a6%b0%e0%a6%95%e0%a7%8d%e0%a6%a4%e0%a6%a4%e0%a6%a5%e0%a7%8d%e0%a6%af/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/category/%e0%a6%b0%e0%a6%95%e0%a7%8d%e0%a6%a4%e0%a6%a4%e0%a6%a5%e0%a7%8d%e0%a6%af/index.html	(from https://roktobondhu.com/blog/)
11:44:00	9957/9957	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2029%20Jun%202021%2005:43:57%20GMT	https://roktobondhu.com/blog/%e0%a6%ad%e0%a6%be%e0%a6%b7%e0%a6%be-%e0%a6%a6%e0%a6%bf%e0%a7%9f%e0%a7%87-%e0%a6%b0%e0%a6%95%e0%a7%8d%e0%a6%a4%e0%a6%b8%e0%a7%87%e0%a6%ac%e0%a6%be/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/%e0%a6%ad%e0%a6%be%e0%a6%b7%e0%a6%be-%e0%a6%a6%e0%a6%bf%e0%a7%9f%e0%a7%87-%e0%a6%b0%e0%a6%95%e0%a7%8d%e0%a6%a4%e0%a6%b8%e0%a7%87%e0%a6%ac%e0%a6%be/index.html	(from https://roktobondhu.com/blog/)
11:44:00	10320/10320	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2029%20Jun%202021%2005:43:57%20GMT	https://roktobondhu.com/blog/%e0%a6%aa%e0%a6%a5%e0%a6%b6%e0%a6%bf%e0%a6%b6%e0%a7%81-%e0%a6%ab%e0%a6%be%e0%a6%89%e0%a6%a8%e0%a7%8d%e0%a6%a1%e0%a7%87%e0%a6%b6%e0%a6%a8%e0%a7%87%e0%a6%b0/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/%e0%a6%aa%e0%a6%a5%e0%a6%b6%e0%a6%bf%e0%a6%b6%e0%a7%81-%e0%a6%ab%e0%a6%be%e0%a6%89%e0%a6%a8%e0%a7%8d%e0%a6%a1%e0%a7%87%e0%a6%b6%e0%a6%a8%e0%a7%87%e0%a6%b0/index.html	(from https://roktobondhu.com/blog/)
11:44:00	10618/10618	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2029%20Jun%202021%2005:43:57%20GMT	https://roktobondhu.com/blog/%e0%a6%b9%e0%a6%bf%e0%a6%ae%e0%a6%be%e0%a6%82%e0%a6%b6%e0%a7%81%e0%a6%b0-%e0%a6%b0%e0%a6%95%e0%a7%8d%e0%a6%a4%e0%a6%a6%e0%a6%be%e0%a6%a8/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/%e0%a6%b9%e0%a6%bf%e0%a6%ae%e0%a6%be%e0%a6%82%e0%a6%b6%e0%a7%81%e0%a6%b0-%e0%a6%b0%e0%a6%95%e0%a7%8d%e0%a6%a4%e0%a6%a6%e0%a6%be%e0%a6%a8/index.html	(from https://roktobondhu.com/blog/)
11:44:00	192455/192455	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20May%202021%2003:34:41%20GMT	https://roktobondhu.com/blog/wp-content/uploads/2021/05/PicsArt_05-29-09.33.34.jpg	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/uploads/2021/05/PicsArt_05-29-09.33.34.jpg	(from https://roktobondhu.com/blog/)
11:44:00	148102/148102	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2020%20May%202021%2002:27:10%20GMT	https://roktobondhu.com/blog/wp-content/uploads/2021/05/PicsArt_05-20-08.20.33.jpg	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/uploads/2021/05/PicsArt_05-20-08.20.33.jpg	(from https://roktobondhu.com/blog/)
11:44:01	10560/10560	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2029%20Jun%202021%2005:43:59%20GMT	https://roktobondhu.com/blog/%e0%a6%b0%e0%a6%95%e0%a7%8d%e0%a6%a4%e0%a6%a6%e0%a6%be%e0%a6%a4%e0%a6%be-%e0%a6%96%e0%a7%8b%e0%a6%81%e0%a6%9c-%e0%a6%85%e0%a6%ad%e0%a6%bf%e0%a6%a8%e0%a6%ac-%e0%a6%95%e0%a7%8c%e0%a6%b6%e0%a6%b2/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/%e0%a6%b0%e0%a6%95%e0%a7%8d%e0%a6%a4%e0%a6%a6%e0%a6%be%e0%a6%a4%e0%a6%be-%e0%a6%96%e0%a7%8b%e0%a6%81%e0%a6%9c-%e0%a6%85%e0%a6%ad%e0%a6%bf%e0%a6%a8%e0%a6%ac-%e0%a6%95%e0%a7%8c%e0%a6%b6%e0%a6%b2/index.html	(from https://roktobondhu.com/blog/)
11:44:01	10852/10852	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2029%20Jun%202021%2005:44:00%20GMT	https://roktobondhu.com/blog/%e0%a7%ae%e0%a7%ae-%e0%a6%95%e0%a6%bf-%e0%a6%ae%e0%a6%bf-%e0%a6%aa%e0%a6%be%e0%a7%9c%e0%a6%bf-%e0%a6%a6%e0%a6%bf%e0%a7%9f%e0%a7%87-%e0%a6%b2%e0%a6%95%e0%a6%a1%e0%a6%be%e0%a6%89%e0%a6%a8%e0%a7%87/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/%e0%a7%ae%e0%a7%ae-%e0%a6%95%e0%a6%bf-%e0%a6%ae%e0%a6%bf-%e0%a6%aa%e0%a6%be%e0%a7%9c%e0%a6%bf-%e0%a6%a6%e0%a6%bf%e0%a7%9f%e0%a7%87-%e0%a6%b2%e0%a6%95%e0%a6%a1%e0%a6%be%e0%a6%89%e0%a6%a8%e0%a7%87/index.html	(from https://roktobondhu.com/blog/)
11:44:01	231734/231734	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2004%20May%202021%2002:42:30%20GMT	https://roktobondhu.com/blog/wp-content/uploads/2021/05/PicsArt_05-04-08.26.08.jpg	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/uploads/2021/05/PicsArt_05-04-08.26.08.jpg	(from https://roktobondhu.com/blog/)
11:44:02	133230/133230	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2027%20Apr%202021%2015:52:11%20GMT	https://roktobondhu.com/blog/wp-content/uploads/2021/04/PicsArt_04-27-09.38.13_compress94.jpg	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/uploads/2021/04/PicsArt_04-27-09.38.13_compress94.jpg	(from https://roktobondhu.com/blog/)
11:44:02	233902/233902	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20May%202021%2016:31:13%20GMT	https://roktobondhu.com/blog/wp-content/uploads/2021/05/PicsArt_05-05-10.26.05.jpg	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/uploads/2021/05/PicsArt_05-05-10.26.05.jpg	(from https://roktobondhu.com/blog/)
11:44:02	54551/54551	---M-Z	200	added ('OK')	image/jpeg	date:Tue,%2027%20Apr%202021%2007:11:42%20GMT	https://roktobondhu.com/blog/wp-content/uploads/2021/04/20210427_131036.jpg	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/uploads/2021/04/20210427_131036.jpg	(from https://roktobondhu.com/blog/)
11:44:02	12903/12903	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2029%20Jun%202021%2005:44:01%20GMT	https://roktobondhu.com/blog/%e0%a6%95%e0%a6%b0%e0%a7%8b%e0%a6%a8%e0%a6%be-%e0%a6%aa%e0%a7%8d%e0%a6%b0%e0%a6%a4%e0%a6%bf%e0%a6%b0%e0%a7%8b%e0%a6%a7%e0%a7%87-%e0%a6%96%e0%a6%be%e0%a6%ac%e0%a6%be%e0%a6%b0/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/%e0%a6%95%e0%a6%b0%e0%a7%8b%e0%a6%a8%e0%a6%be-%e0%a6%aa%e0%a7%8d%e0%a6%b0%e0%a6%a4%e0%a6%bf%e0%a6%b0%e0%a7%8b%e0%a6%a7%e0%a7%87-%e0%a6%96%e0%a6%be%e0%a6%ac%e0%a6%be%e0%a6%b0/index.html	(from https://roktobondhu.com/blog/)
11:44:02	20500/20500	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2020%20Apr%202019%2010:18:02%20GMT	https://roktobondhu.com/blog/wp-content/themes/roktobondhu/assets/js/popper.js?ver=1.1	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/themes/roktobondhu/assets/js/popper4963.js	(from https://roktobondhu.com/blog/)
11:44:03	50676/50676	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2020%20Apr%202019%2010:18:02%20GMT	https://roktobondhu.com/blog/wp-content/themes/roktobondhu/assets/js/bootstrap.min.js?ver=1.1	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/themes/roktobondhu/assets/js/bootstrap.min4963.js	(from https://roktobondhu.com/blog/)
11:44:03	11056/11056	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2029%20Jun%202021%2005:44:01%20GMT	https://roktobondhu.com/blog/%e0%a6%b0%e0%a6%95%e0%a7%8d%e0%a6%a4%e0%a6%95%e0%a6%ae%e0%a6%b2%e0%a7%87%e0%a6%b0-%e0%a6%89%e0%a6%a6%e0%a7%8d%e0%a6%af%e0%a7%8b%e0%a6%97%e0%a7%87/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/%e0%a6%b0%e0%a6%95%e0%a7%8d%e0%a6%a4%e0%a6%95%e0%a6%ae%e0%a6%b2%e0%a7%87%e0%a6%b0-%e0%a6%89%e0%a6%a6%e0%a7%8d%e0%a6%af%e0%a7%8b%e0%a6%97%e0%a7%87/index.html	(from https://roktobondhu.com/blog/)
11:44:03	8636/8636	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2020%20Apr%202019%2010:18:02%20GMT	https://roktobondhu.com/blog/wp-content/themes/roktobondhu/assets/js/vendor/modernizr-3.5.0.min.js?ver=1.1	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/themes/roktobondhu/assets/js/vendor/modernizr-3.5.0.min4963.js	(from https://roktobondhu.com/blog/)
11:44:03	290/290	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2011%20Jul%202020%2023:06:32%20GMT	https://roktobondhu.com/blog/wp-content/themes/roktobondhu/assets/js/custom.js?ver=1.1	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/themes/roktobondhu/assets/js/custom4963.js	(from https://roktobondhu.com/blog/)
11:44:03	1433/1433	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2028%20Apr%202021%2019:08:18%20GMT	https://roktobondhu.com/blog/wp-content/plugins/super-socializer/js/front/social_login/general.js?ver=7.13.16	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/plugins/super-socializer/js/front/social_login/general76d9.js	(from https://roktobondhu.com/blog/)
11:44:04	1958/1958	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2028%20Apr%202021%2019:08:18%20GMT	https://roktobondhu.com/blog/wp-content/plugins/super-socializer/js/front/facebook/sdk.js?ver=7.13.16	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/plugins/super-socializer/js/front/facebook/sdk76d9.js	(from https://roktobondhu.com/blog/)
11:44:04	5437/5437	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2028%20Apr%202021%2019:08:18%20GMT	https://roktobondhu.com/blog/wp-content/plugins/super-socializer/js/front/facebook/commenting.js?ver=7.13.16	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/wp-content/plugins/super-socializer/js/front/facebook/commenting76d9.js	(from https://roktobondhu.com/blog/)
11:44:04	11499/11499	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2029%20Jun%202021%2005:44:02%20GMT	https://roktobondhu.com/blog/%e0%a6%b0%e0%a7%8b%e0%a6%9c%e0%a6%be-%e0%a6%b0%e0%a7%87%e0%a6%96%e0%a7%87-%e0%a6%b0%e0%a6%95%e0%a7%8d%e0%a6%a4%e0%a6%a6%e0%a6%be%e0%a6%a8-video-%e0%a6%b8%e0%a6%b9/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/%e0%a6%b0%e0%a7%8b%e0%a6%9c%e0%a6%be-%e0%a6%b0%e0%a7%87%e0%a6%96%e0%a7%87-%e0%a6%b0%e0%a6%95%e0%a7%8d%e0%a6%a4%e0%a6%a6%e0%a6%be%e0%a6%a8-video-%e0%a6%b8%e0%a6%b9/index.html	(from https://roktobondhu.com/blog/)
11:44:04	50720/50720	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2005:44:02%20GMT	https://roktobondhu.com/blog/page/3/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/page/3/index.html	(from https://roktobondhu.com/blog/)
11:44:04	35055/35055	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2005:44:03%20GMT	https://roktobondhu.com/blog/page/10/	C:/My%20Web%20Sites/https___roktobondhu.com_/roktobondhu.com/blog/page/10/index.html	(from https://roktobondhu.com/blog/)
